zcta5,county_fips,county,zcta_county_area_share,zcta_county_count,county_rank_in_zcta,is_dominant_county,dominant_county_share,zcta_county_assignment_quality
93725,06019,Fresno,1.0,1,1,True,1.0,single_county
93726,06019,Fresno,1.0,1,1,True,1.0,single_county
93727,06019,Fresno,1.0,1,1,True,1.0,single_county
93728,06019,Fresno,1.0,1,1,True,1.0,single_county
93730,06019,Fresno,1.0,1,1,True,1.0,single_county
93737,06019,Fresno,1.0,1,1,True,1.0,single_county
93740,06019,Fresno,1.0,1,1,True,1.0,single_county
93741,06019,Fresno,1.0,1,1,True,1.0,single_county
93901,06053,Monterey,1.0,1,1,True,1.0,single_county
93905,06053,Monterey,1.0,1,1,True,1.0,single_county
93906,06053,Monterey,1.0,1,1,True,1.0,single_county
93907,06053,Monterey,1.0,1,1,True,1.0,single_county
93908,06053,Monterey,1.0,1,1,True,1.0,single_county
93920,06053,Monterey,1.0,1,1,True,1.0,single_county
93921,06053,Monterey,1.0,1,1,True,1.0,single_county
93923,06053,Monterey,1.0,1,1,True,1.0,single_county
93924,06053,Monterey,1.0,1,1,True,1.0,single_county
93925,06053,Monterey,1.0,1,1,True,1.0,single_county
93926,06053,Monterey,1.0,1,1,True,1.0,single_county
93927,06053,Monterey,1.0,1,1,True,1.0,single_county
93928,06053,Monterey,1.0,1,1,True,1.0,single_county
93930,06053,Monterey,0.8080533704969735,2,1,True,0.8080533704969735,dominant_county_ge_80pct
93930,06069,San Benito,0.19194662950302652,2,2,False,0.8080533704969735,dominant_county_ge_80pct
93932,06053,Monterey,1.0,1,1,True,1.0,single_county
93933,06053,Monterey,1.0,1,1,True,1.0,single_county
93940,06053,Monterey,1.0,1,1,True,1.0,single_county
93943,06053,Monterey,1.0,1,1,True,1.0,single_county
93944,06053,Monterey,1.0,1,1,True,1.0,single_county
93950,06053,Monterey,1.0,1,1,True,1.0,single_county
93953,06053,Monterey,1.0,1,1,True,1.0,single_county
93954,06053,Monterey,1.0,1,1,True,1.0,single_county
93955,06053,Monterey,1.0,1,1,True,1.0,single_county
93960,06053,Monterey,1.0,1,1,True,1.0,single_county
93962,06053,Monterey,1.0,1,1,True,1.0,single_county
94002,06081,San Mateo,1.0,1,1,True,1.0,single_county
94005,06081,San Mateo,1.0,1,1,True,1.0,single_county
94010,06081,San Mateo,1.0,1,1,True,1.0,single_county
94014,06081,San Mateo,1.0,1,1,True,1.0,single_county
94015,06081,San Mateo,1.0,1,1,True,1.0,single_county
94018,06081,San Mateo,1.0,1,1,True,1.0,single_county
94019,06081,San Mateo,1.0,1,1,True,1.0,single_county
94020,06081,San Mateo,1.0,1,1,True,1.0,single_county
94021,06081,San Mateo,1.0,1,1,True,1.0,single_county
94022,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94024,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94025,06081,San Mateo,1.0,1,1,True,1.0,single_county
94027,06081,San Mateo,1.0,1,1,True,1.0,single_county
94028,06081,San Mateo,0.8109548454424143,2,1,True,0.8109548454424143,dominant_county_ge_80pct
94028,06085,Santa Clara,0.1890451545575857,2,2,False,0.8109548454424143,dominant_county_ge_80pct
94030,06081,San Mateo,1.0,1,1,True,1.0,single_county
94037,06081,San Mateo,1.0,1,1,True,1.0,single_county
94038,06081,San Mateo,1.0,1,1,True,1.0,single_county
94040,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94041,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94043,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94044,06081,San Mateo,1.0,1,1,True,1.0,single_county
94060,06081,San Mateo,1.0,1,1,True,1.0,single_county
94061,06081,San Mateo,1.0,1,1,True,1.0,single_county
94062,06081,San Mateo,1.0,1,1,True,1.0,single_county
94063,06081,San Mateo,1.0,1,1,True,1.0,single_county
94065,06081,San Mateo,1.0,1,1,True,1.0,single_county
94066,06081,San Mateo,1.0,1,1,True,1.0,single_county
94070,06081,San Mateo,1.0,1,1,True,1.0,single_county
94074,06081,San Mateo,1.0,1,1,True,1.0,single_county
94080,06081,San Mateo,1.0,1,1,True,1.0,single_county
94085,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94086,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94087,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94089,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94102,06075,San Francisco,1.0,1,1,True,1.0,single_county
94103,06075,San Francisco,1.0,1,1,True,1.0,single_county
94104,06075,San Francisco,1.0,1,1,True,1.0,single_county
94105,06075,San Francisco,1.0,1,1,True,1.0,single_county
94107,06075,San Francisco,1.0,1,1,True,1.0,single_county
94108,06075,San Francisco,1.0,1,1,True,1.0,single_county
94109,06075,San Francisco,1.0,1,1,True,1.0,single_county
94110,06075,San Francisco,1.0,1,1,True,1.0,single_county
94111,06075,San Francisco,1.0,1,1,True,1.0,single_county
94112,06075,San Francisco,1.0,1,1,True,1.0,single_county
94114,06075,San Francisco,1.0,1,1,True,1.0,single_county
94115,06075,San Francisco,1.0,1,1,True,1.0,single_county
94116,06075,San Francisco,1.0,1,1,True,1.0,single_county
94117,06075,San Francisco,1.0,1,1,True,1.0,single_county
94118,06075,San Francisco,1.0,1,1,True,1.0,single_county
94121,06075,San Francisco,1.0,1,1,True,1.0,single_county
94122,06075,San Francisco,1.0,1,1,True,1.0,single_county
94123,06075,San Francisco,1.0,1,1,True,1.0,single_county
94124,06075,San Francisco,1.0,1,1,True,1.0,single_county
94127,06075,San Francisco,1.0,1,1,True,1.0,single_county
94128,06081,San Mateo,1.0,1,1,True,1.0,single_county
94129,06075,San Francisco,1.0,1,1,True,1.0,single_county
94130,06075,San Francisco,1.0,1,1,True,1.0,single_county
94131,06075,San Francisco,1.0,1,1,True,1.0,single_county
94132,06075,San Francisco,1.0,1,1,True,1.0,single_county
94133,06075,San Francisco,1.0,1,1,True,1.0,single_county
94134,06075,San Francisco,1.0,1,1,True,1.0,single_county
94158,06075,San Francisco,1.0,1,1,True,1.0,single_county
94188,06075,San Francisco,1.0,1,1,True,1.0,single_county
94301,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94303,06085,Santa Clara,0.6713232988354576,2,1,True,0.6713232988354576,multi_county_low_dominance
94303,06081,San Mateo,0.32867670116454234,2,2,False,0.6713232988354576,multi_county_low_dominance
94304,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94305,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94306,06085,Santa Clara,1.0,1,1,True,1.0,single_county
94401,06081,San Mateo,1.0,1,1,True,1.0,single_county
94402,06081,San Mateo,1.0,1,1,True,1.0,single_county
94403,06081,San Mateo,1.0,1,1,True,1.0,single_county
94404,06081,San Mateo,1.0,1,1,True,1.0,single_county
94501,06001,Alameda,0.994136669894641,2,1,True,0.994136669894641,dominant_county_ge_80pct
94501,06075,San Francisco,0.005863330105359028,2,2,False,0.994136669894641,dominant_county_ge_80pct
94502,06001,Alameda,1.0,1,1,True,1.0,single_county
94503,06055,Napa,0.6640861920843785,2,1,True,0.6640861920843785,multi_county_low_dominance
94503,06095,Solano,0.3359138079156216,2,2,False,0.6640861920843785,multi_county_low_dominance
94505,06013,Contra Costa,0.9600268876658333,3,1,True,0.9600268876658333,dominant_county_ge_80pct
94505,06001,Alameda,0.0389040902369519,3,2,False,0.9600268876658333,dominant_county_ge_80pct
94505,06077,San Joaquin,0.001069022097214776,3,3,False,0.9600268876658333,dominant_county_ge_80pct
94506,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94507,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94508,06055,Napa,1.0,1,1,True,1.0,single_county
94509,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94510,06095,Solano,1.0,1,1,True,1.0,single_county
94511,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94512,06095,Solano,1.0,1,1,True,1.0,single_county
94513,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94514,06013,Contra Costa,0.824817111822616,2,1,True,0.824817111822616,dominant_county_ge_80pct
94514,06001,Alameda,0.17518288817738406,2,2,False,0.824817111822616,dominant_county_ge_80pct
94515,06097,Sonoma,0.5064765831106293,2,1,True,0.5064765831106293,multi_county_low_dominance
94515,06055,Napa,0.4935234168893708,2,2,False,0.5064765831106293,multi_county_low_dominance
94516,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94517,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94518,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94519,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94520,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94521,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94523,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94525,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94526,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94528,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94530,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94531,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94533,06095,Solano,1.0,1,1,True,1.0,single_county
94534,06095,Solano,1.0,1,1,True,1.0,single_county
94535,06095,Solano,1.0,1,1,True,1.0,single_county
94536,06001,Alameda,1.0,1,1,True,1.0,single_county
94538,06001,Alameda,1.0,1,1,True,1.0,single_county
94539,06001,Alameda,1.0,1,1,True,1.0,single_county
94541,06001,Alameda,1.0,1,1,True,1.0,single_county
94542,06001,Alameda,1.0,1,1,True,1.0,single_county
94544,06001,Alameda,1.0,1,1,True,1.0,single_county
94545,06001,Alameda,1.0,1,1,True,1.0,single_county
94546,06001,Alameda,1.0,1,1,True,1.0,single_county
94547,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94548,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94549,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94550,06001,Alameda,0.6119818296959154,2,1,True,0.6119818296959154,multi_county_low_dominance
94550,06085,Santa Clara,0.3880181703040846,2,2,False,0.6119818296959154,multi_county_low_dominance
94551,06001,Alameda,0.6301762553872032,2,1,True,0.6301762553872032,multi_county_low_dominance
94551,06013,Contra Costa,0.3698237446127968,2,2,False,0.6301762553872032,multi_county_low_dominance
94552,06001,Alameda,1.0,1,1,True,1.0,single_county
94553,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94555,06001,Alameda,1.0,1,1,True,1.0,single_county
94556,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94558,06055,Napa,1.0,1,1,True,1.0,single_county
94559,06055,Napa,1.0,1,1,True,1.0,single_county
94560,06001,Alameda,1.0,1,1,True,1.0,single_county
94561,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94562,06055,Napa,1.0,1,1,True,1.0,single_county
94563,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94564,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94565,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94566,06001,Alameda,1.0,1,1,True,1.0,single_county
94567,06055,Napa,1.0,1,1,True,1.0,single_county
94568,06001,Alameda,1.0,1,1,True,1.0,single_county
94569,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94571,06095,Solano,0.8192335355825268,2,1,True,0.8192335355825268,dominant_county_ge_80pct
94571,06067,Sacramento,0.18076646441747318,2,2,False,0.8192335355825268,dominant_county_ge_80pct
94572,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94573,06055,Napa,1.0,1,1,True,1.0,single_county
94574,06055,Napa,0.9871673939426064,2,1,True,0.9871673939426064,dominant_county_ge_80pct
94574,06097,Sonoma,0.012832606057393536,2,2,False,0.9871673939426064,dominant_county_ge_80pct
94575,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94576,06055,Napa,1.0,1,1,True,1.0,single_county
94577,06001,Alameda,1.0,1,1,True,1.0,single_county
94578,06001,Alameda,1.0,1,1,True,1.0,single_county
94579,06001,Alameda,1.0,1,1,True,1.0,single_county
94580,06001,Alameda,1.0,1,1,True,1.0,single_county
94582,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94583,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94585,06095,Solano,1.0,1,1,True,1.0,single_county
94586,06001,Alameda,1.0,1,1,True,1.0,single_county
94587,06001,Alameda,1.0,1,1,True,1.0,single_county
94588,06001,Alameda,0.5090321268118334,2,1,True,0.5090321268118334,multi_county_low_dominance
94588,06013,Contra Costa,0.49096787318816665,2,2,False,0.5090321268118334,multi_county_low_dominance
94589,06095,Solano,1.0,1,1,True,1.0,single_county
94590,06095,Solano,1.0,1,1,True,1.0,single_county
94591,06095,Solano,0.9697543421846734,2,1,True,0.9697543421846734,dominant_county_ge_80pct
94591,06055,Napa,0.030245657815326645,2,2,False,0.9697543421846734,dominant_county_ge_80pct
94592,06095,Solano,1.0,1,1,True,1.0,single_county
94595,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94596,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94597,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94598,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94599,06055,Napa,1.0,1,1,True,1.0,single_county
94601,06001,Alameda,1.0,1,1,True,1.0,single_county
94602,06001,Alameda,1.0,1,1,True,1.0,single_county
94603,06001,Alameda,1.0,1,1,True,1.0,single_county
94605,06001,Alameda,1.0,1,1,True,1.0,single_county
94606,06001,Alameda,1.0,1,1,True,1.0,single_county
94607,06001,Alameda,1.0,1,1,True,1.0,single_county
94608,06001,Alameda,1.0,1,1,True,1.0,single_county
94609,06001,Alameda,1.0,1,1,True,1.0,single_county
94610,06001,Alameda,1.0,1,1,True,1.0,single_county
94611,06001,Alameda,0.9495971541383065,2,1,True,0.9495971541383065,dominant_county_ge_80pct
94611,06013,Contra Costa,0.050402845861693565,2,2,False,0.9495971541383065,dominant_county_ge_80pct
94612,06001,Alameda,1.0,1,1,True,1.0,single_county
94613,06001,Alameda,1.0,1,1,True,1.0,single_county
94618,06001,Alameda,1.0,1,1,True,1.0,single_county
94619,06001,Alameda,1.0,1,1,True,1.0,single_county
94621,06001,Alameda,1.0,1,1,True,1.0,single_county
94702,06001,Alameda,1.0,1,1,True,1.0,single_county
94703,06001,Alameda,1.0,1,1,True,1.0,single_county
94704,06001,Alameda,1.0,1,1,True,1.0,single_county
94705,06001,Alameda,1.0,1,1,True,1.0,single_county
94706,06001,Alameda,0.9970967192479261,2,1,True,0.9970967192479261,dominant_county_ge_80pct
94706,06013,Contra Costa,0.002903280752073904,2,2,False,0.9970967192479261,dominant_county_ge_80pct
94707,06001,Alameda,0.6480646398247055,2,1,True,0.6480646398247055,multi_county_low_dominance
94707,06013,Contra Costa,0.3519353601752944,2,2,False,0.6480646398247055,multi_county_low_dominance
94708,06013,Contra Costa,0.5835590143357582,2,1,True,0.5835590143357582,multi_county_low_dominance
94708,06001,Alameda,0.41644098566424187,2,2,False,0.5835590143357582,multi_county_low_dominance
94709,06001,Alameda,1.0,1,1,True,1.0,single_county
94710,06001,Alameda,1.0,1,1,True,1.0,single_county
94720,06001,Alameda,1.0,1,1,True,1.0,single_county
94801,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94803,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94804,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94805,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94806,06013,Contra Costa,1.0,1,1,True,1.0,single_county
94901,06041,Marin,1.0,1,1,True,1.0,single_county
94903,06041,Marin,1.0,1,1,True,1.0,single_county
94904,06041,Marin,1.0,1,1,True,1.0,single_county
94920,06041,Marin,0.9985827965641713,2,1,True,0.9985827965641713,dominant_county_ge_80pct
94920,06075,San Francisco,0.0014172034358287248,2,2,False,0.9985827965641713,dominant_county_ge_80pct
94922,06097,Sonoma,1.0,1,1,True,1.0,single_county
94923,06097,Sonoma,1.0,1,1,True,1.0,single_county
94924,06041,Marin,1.0,1,1,True,1.0,single_county
94925,06041,Marin,1.0,1,1,True,1.0,single_county
94928,06097,Sonoma,1.0,1,1,True,1.0,single_county
94929,06041,Marin,1.0,1,1,True,1.0,single_county
94930,06041,Marin,1.0,1,1,True,1.0,single_county
94931,06097,Sonoma,1.0,1,1,True,1.0,single_county
94933,06041,Marin,1.0,1,1,True,1.0,single_county
94937,06041,Marin,1.0,1,1,True,1.0,single_county
94938,06041,Marin,1.0,1,1,True,1.0,single_county
94939,06041,Marin,1.0,1,1,True,1.0,single_county
94940,06041,Marin,1.0,1,1,True,1.0,single_county
94941,06041,Marin,1.0,1,1,True,1.0,single_county
94945,06041,Marin,1.0,1,1,True,1.0,single_county
94946,06041,Marin,1.0,1,1,True,1.0,single_county
94947,06041,Marin,1.0,1,1,True,1.0,single_county
94949,06041,Marin,1.0,1,1,True,1.0,single_county
94950,06041,Marin,1.0,1,1,True,1.0,single_county
94951,06097,Sonoma,1.0,1,1,True,1.0,single_county
94952,06041,Marin,0.5149724599319344,2,1,True,0.5149724599319344,multi_county_low_dominance
94952,06097,Sonoma,0.48502754006806564,2,2,False,0.5149724599319344,multi_county_low_dominance
94954,06097,Sonoma,1.0,1,1,True,1.0,single_county
94956,06041,Marin,1.0,1,1,True,1.0,single_county
94957,06041,Marin,1.0,1,1,True,1.0,single_county
94960,06041,Marin,1.0,1,1,True,1.0,single_county
94963,06041,Marin,1.0,1,1,True,1.0,single_county
94964,06041,Marin,1.0,1,1,True,1.0,single_county
94965,06041,Marin,1.0,1,1,True,1.0,single_county
94970,06041,Marin,1.0,1,1,True,1.0,single_county
94971,06041,Marin,1.0,1,1,True,1.0,single_county
94972,06097,Sonoma,1.0,1,1,True,1.0,single_county
94973,06041,Marin,1.0,1,1,True,1.0,single_county
95002,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95003,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95004,06053,Monterey,0.5637001705057346,2,1,True,0.5637001705057346,multi_county_low_dominance
95004,06069,San Benito,0.4362998294942654,2,2,False,0.5637001705057346,multi_county_low_dominance
95005,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95006,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95007,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95008,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95010,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95012,06053,Monterey,1.0,1,1,True,1.0,single_county
95013,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95014,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95017,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95018,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95019,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95020,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95023,06069,San Benito,0.6352115597012158,2,1,True,0.6352115597012158,multi_county_low_dominance
95023,06085,Santa Clara,0.3647884402987842,2,2,False,0.6352115597012158,multi_county_low_dominance
95030,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95032,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95033,06087,Santa Cruz,0.5261475583747175,2,1,True,0.5261475583747175,multi_county_low_dominance
95033,06085,Santa Clara,0.47385244162528245,2,2,False,0.5261475583747175,multi_county_low_dominance
95035,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95037,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95039,06053,Monterey,1.0,1,1,True,1.0,single_county
95041,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95043,06069,San Benito,1.0,1,1,True,1.0,single_county
95045,06069,San Benito,1.0,1,1,True,1.0,single_county
95046,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95050,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95051,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95053,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95054,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95060,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95062,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95064,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95065,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95066,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95070,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95073,06087,Santa Cruz,1.0,1,1,True,1.0,single_county
95075,06069,San Benito,1.0,1,1,True,1.0,single_county
95076,06087,Santa Cruz,0.7448418664929486,3,1,True,0.7448418664929486,multi_county_low_dominance
95076,06053,Monterey,0.22661753873722817,3,2,False,0.7448418664929486,multi_county_low_dominance
95076,06085,Santa Clara,0.028540594769823263,3,3,False,0.7448418664929486,multi_county_low_dominance
95110,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95111,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95112,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95113,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95116,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95117,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95118,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95119,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95120,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95121,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95122,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95123,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95124,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95125,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95126,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95127,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95128,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95129,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95130,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95131,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95132,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95133,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95134,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95135,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95136,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95138,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95139,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95140,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95148,06085,Santa Clara,1.0,1,1,True,1.0,single_county
95202,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95203,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95204,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95205,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95206,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95207,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95209,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95210,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95211,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95212,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95215,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95219,06077,San Joaquin,0.8358768781675038,2,1,True,0.8358768781675038,dominant_county_ge_80pct
95219,06013,Contra Costa,0.16412312183249625,2,2,False,0.8358768781675038,dominant_county_ge_80pct
95220,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95221,06009,Calaveras,1.0,1,1,True,1.0,single_county
95222,06009,Calaveras,1.0,1,1,True,1.0,single_county
95223,06003,Alpine,0.8086803955183737,3,1,True,0.8086803955183737,dominant_county_ge_80pct
95223,06009,Calaveras,0.1734446459425379,3,2,False,0.8086803955183737,dominant_county_ge_80pct
95223,06109,Tuolumne,0.01787495853908849,3,3,False,0.8086803955183737,dominant_county_ge_80pct
95224,06009,Calaveras,1.0,1,1,True,1.0,single_county
95225,06009,Calaveras,1.0,1,1,True,1.0,single_county
95226,06009,Calaveras,1.0,1,1,True,1.0,single_county
95227,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95228,06009,Calaveras,1.0,1,1,True,1.0,single_county
95230,06099,Stanislaus,0.4904669284803184,3,1,True,0.4904669284803184,multi_county_low_dominance
95230,06009,Calaveras,0.2933057705790338,3,2,False,0.4904669284803184,multi_county_low_dominance
95230,06077,San Joaquin,0.2162273009406478,3,3,False,0.4904669284803184,multi_county_low_dominance
95231,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95232,06009,Calaveras,1.0,1,1,True,1.0,single_county
95233,06009,Calaveras,1.0,1,1,True,1.0,single_county
95236,06077,San Joaquin,0.9809292907077152,2,1,True,0.9809292907077152,dominant_county_ge_80pct
95236,06009,Calaveras,0.01907070929228487,2,2,False,0.9809292907077152,dominant_county_ge_80pct
95237,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95240,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95242,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95245,06009,Calaveras,1.0,1,1,True,1.0,single_county
95246,06009,Calaveras,1.0,1,1,True,1.0,single_county
95247,06009,Calaveras,1.0,1,1,True,1.0,single_county
95248,06009,Calaveras,1.0,1,1,True,1.0,single_county
95249,06009,Calaveras,1.0,1,1,True,1.0,single_county
95251,06009,Calaveras,1.0,1,1,True,1.0,single_county
95252,06009,Calaveras,1.0,1,1,True,1.0,single_county
95253,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95254,06009,Calaveras,1.0,1,1,True,1.0,single_county
95255,06009,Calaveras,1.0,1,1,True,1.0,single_county
95257,06009,Calaveras,1.0,1,1,True,1.0,single_county
95258,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95301,06047,Merced,1.0,1,1,True,1.0,single_county
95303,06047,Merced,1.0,1,1,True,1.0,single_county
95304,06077,San Joaquin,0.9997275540976278,2,1,True,0.9997275540976278,dominant_county_ge_80pct
95304,06099,Stanislaus,0.0002724459023721428,2,2,False,0.9997275540976278,dominant_county_ge_80pct
95305,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95306,06043,Mariposa,1.0,1,1,True,1.0,single_county
95307,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95309,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95310,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95311,06043,Mariposa,0.9785168025135951,2,1,True,0.9785168025135951,dominant_county_ge_80pct
95311,06109,Tuolumne,0.021483197486404964,2,2,False,0.9785168025135951,dominant_county_ge_80pct
95312,06047,Merced,1.0,1,1,True,1.0,single_county
95313,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95315,06047,Merced,1.0,1,1,True,1.0,single_county
95316,06099,Stanislaus,0.7682646120542641,2,1,True,0.7682646120542641,multi_county_low_dominance
95316,06047,Merced,0.2317353879457359,2,2,False,0.7682646120542641,multi_county_low_dominance
95317,06047,Merced,1.0,1,1,True,1.0,single_county
95318,06043,Mariposa,1.0,1,1,True,1.0,single_county
95319,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95320,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95321,06109,Tuolumne,0.9802479376164653,2,1,True,0.9802479376164653,dominant_county_ge_80pct
95321,06043,Mariposa,0.019752062383534618,2,2,False,0.9802479376164653,dominant_county_ge_80pct
95322,06047,Merced,0.9765611347581682,2,1,True,0.9765611347581682,dominant_county_ge_80pct
95322,06099,Stanislaus,0.023438865241831836,2,2,False,0.9765611347581682,dominant_county_ge_80pct
95323,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95324,06047,Merced,1.0,1,1,True,1.0,single_county
95325,06043,Mariposa,1.0,1,1,True,1.0,single_county
95326,06099,Stanislaus,1.0,1,1,True,1.0,single_county
