zcta5,year,amenity_source_rows,amenity_type_count,amenity_est_total,amenity_employee_bucket_total,amenity_est_bucket_gap,amenities_observed,amenity_est_coffee_shops,amenity_est_fitness,amenity_est_parks,amenity_est_restaurants,amenity_emp_1000_plus,amenity_emp_100_249,amenity_emp_10_19,amenity_emp_1_4,amenity_emp_20_49,amenity_emp_250_499,amenity_emp_500_999,amenity_emp_50_99,amenity_emp_5_9,amenities_population_for_rate,amenity_per_10k_total,amenity_per_10k_bucket_gap,amenity_per_10k_coffee_shops,amenity_per_10k_fitness,amenity_per_10k_parks,amenity_per_10k_restaurants
90732,2020,2,2,15,8,7,True,6,0,0,9,0,0,0,0,5,0,0,0,3,22561.0,6.64864146092815,3.1026993484331364,2.6594565843712603,0.0,0.0,3.98918487655689
90732,2021,2,2,16,9,7,True,6,0,0,10,0,0,3,0,3,0,0,0,3,21582.0,7.413585395236772,3.243443610416087,2.7800945232137892,0.0,0.0,4.633490872022982
90732,2022,2,2,17,10,7,True,7,0,0,10,0,0,0,0,7,0,0,0,3,22078.0,7.699972823625328,3.170577045022194,3.170577045022194,0.0,0.0,4.529395778603134
90732,2023,2,2,18,7,11,True,8,0,0,10,0,0,0,0,7,0,0,0,0,23104.0,7.790858725761773,4.761080332409972,3.4626038781163433,0.0,0.0,4.32825484764543
90733,2014,1,1,1,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
90733,2015,1,1,1,1,0,True,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
90740,2012,3,3,48,48,0,True,11,2,0,35,0,0,13,10,12,0,0,7,6,23789.0,20.177392912690742,0.0,4.623985875824961,0.8407247046954475,0.0,14.712682332170331
90740,2013,3,3,47,47,0,True,11,2,0,34,0,0,8,8,15,0,0,8,8,24073.0,19.523947991525777,0.0,4.5694346363145435,0.8308062975117352,0.0,14.123707057699496
90740,2014,3,3,47,47,0,True,11,2,0,34,0,0,12,5,12,0,0,10,8,24288.0,19.351119894598156,0.0,4.528985507246377,0.8234519104084321,0.0,13.998682476943348
90740,2015,3,3,46,46,0,True,11,2,0,33,0,0,13,6,13,0,0,9,5,24330.0,18.90669954788327,0.0,4.521167283189478,0.8220304151253596,0.0,13.563501849568434
90740,2016,3,3,51,51,0,True,14,2,0,35,0,1,13,10,15,0,0,7,5,24296.0,20.99110964767863,0.0,5.7622653934804084,0.8231807704972012,0.0,14.40566348370102
90740,2017,3,3,56,50,6,True,18,4,0,34,0,0,15,7,16,0,0,5,7,24443.0,22.910444708096385,2.4546905044388985,7.364071513316697,1.636460336292599,0.0,13.909912858487093
90740,2018,3,3,57,51,6,True,18,4,0,35,0,0,12,9,21,0,0,6,3,24494.0,23.271005144116927,2.4495794888544133,7.34873846656324,1.633052992569609,0.0,14.289213684984077
90740,2019,3,3,56,51,5,True,17,5,0,34,0,0,16,9,17,0,0,6,3,24307.0,23.038630847081087,2.0570206113465255,6.993870078578188,2.0570206113465255,0.0,13.987740157156376
90740,2020,3,3,58,54,4,True,18,5,0,35,0,0,15,9,15,0,0,6,9,24288.0,23.88010540184453,1.6469038208168643,7.411067193675889,2.05862977602108,0.0,14.410408432147563
90740,2021,3,3,52,51,1,True,15,5,0,32,0,0,19,13,9,0,0,6,4,24721.0,21.03474778528377,0.4045143804862263,6.067715707293394,2.0225719024311313,0.0,12.944460175559241
90740,2022,3,3,49,40,9,True,13,4,0,32,0,0,10,5,16,0,0,6,3,24604.0,19.91546090066656,3.6579417980816125,5.283693708340107,1.6257519102584945,0.0,13.006015282067956
90740,2023,3,3,51,45,6,True,13,5,0,33,0,0,11,6,15,0,0,8,5,24382.0,20.91706996964974,2.4608317611352635,5.331802149126405,2.050693134279386,0.0,13.534574686243952
90742,2012,1,1,8,8,0,True,0,0,0,8,0,0,1,3,1,0,0,2,1,968.0,82.64462809917356,0.0,0.0,0.0,0.0,82.64462809917356
90742,2013,1,1,8,8,0,True,0,0,0,8,0,0,1,2,2,0,0,3,0,866.0,92.37875288683603,0.0,0.0,0.0,0.0,92.37875288683603
90742,2014,1,1,8,8,0,True,0,0,0,8,0,0,0,2,3,0,0,2,1,842.0,95.01187648456057,0.0,0.0,0.0,0.0,95.01187648456057
90742,2015,1,1,9,9,0,True,0,0,0,9,0,0,1,4,3,0,0,1,0,689.0,130.62409288824384,0.0,0.0,0.0,0.0,130.62409288824384
90742,2016,1,1,4,4,0,True,0,0,0,4,0,0,1,0,2,0,0,1,0,627.0,63.79585326953748,0.0,0.0,0.0,0.0,63.79585326953748
90742,2017,1,1,6,3,3,True,0,0,0,6,0,0,0,0,3,0,0,0,0,705.0,85.1063829787234,42.5531914893617,0.0,0.0,0.0,85.1063829787234
90742,2018,1,1,6,4,2,True,0,0,0,6,0,0,0,0,4,0,0,0,0,699.0,85.83690987124463,28.61230329041488,0.0,0.0,0.0,85.83690987124463
90742,2019,1,1,5,4,1,True,0,0,0,5,0,0,0,0,4,0,0,0,0,692.0,72.25433526011561,14.45086705202312,0.0,0.0,0.0,72.25433526011561
90742,2020,1,1,5,0,5,True,0,0,0,5,0,0,0,0,0,0,0,0,0,617.0,81.03727714748784,81.03727714748784,0.0,0.0,0.0,81.03727714748784
90742,2021,1,1,5,3,2,True,0,0,0,5,0,0,0,0,0,0,0,0,3,470.0,106.38297872340425,42.5531914893617,0.0,0.0,0.0,106.38297872340425
90742,2022,1,1,5,3,2,True,0,0,0,5,0,0,0,0,3,0,0,0,0,469.0,106.60980810234541,42.643923240938165,0.0,0.0,0.0,106.60980810234541
90742,2023,1,1,7,3,4,True,0,0,0,7,0,0,3,0,0,0,0,0,0,385.0,181.8181818181818,103.8961038961039,0.0,0.0,0.0,181.8181818181818
90743,2012,1,1,1,1,0,True,0,0,0,1,0,0,0,0,1,0,0,0,0,411.0,24.330900243309003,0.0,0.0,0.0,0.0,24.330900243309003
90743,2013,1,1,1,1,0,True,0,0,0,1,0,0,0,0,1,0,0,0,0,441.0,22.675736961451246,0.0,0.0,0.0,0.0,22.675736961451246
90743,2014,1,1,1,1,0,True,0,0,0,1,0,0,0,0,1,0,0,0,0,330.0,30.303030303030305,0.0,0.0,0.0,0.0,30.303030303030305
90743,2015,1,1,1,1,0,True,0,0,0,1,0,0,0,0,1,0,0,0,0,358.0,27.932960893854748,0.0,0.0,0.0,0.0,27.932960893854748
90743,2016,1,1,1,1,0,True,0,0,0,1,0,0,0,0,1,0,0,0,0,368.0,27.17391304347826,0.0,0.0,0.0,0.0,27.17391304347826
90744,2012,3,3,26,26,0,True,10,1,0,15,0,0,2,13,3,0,0,0,8,57441.0,4.52638359360039,0.0,1.7409167667693808,0.1740916766769381,0.0,2.611375150154071
90744,2013,3,3,25,25,0,True,9,1,0,15,0,0,3,10,3,0,0,0,9,57358.0,4.358589908992643,0.0,1.5690923672373516,0.1743435963597057,0.0,2.6151539453955857
90744,2014,3,3,24,24,0,True,9,1,0,14,0,0,3,10,3,0,0,0,8,58061.0,4.133583644787379,0.0,1.550093866795267,0.1722326518661408,0.0,2.411257126125971
90744,2015,3,3,22,22,0,True,8,1,0,13,0,0,6,8,2,0,0,0,6,57963.0,3.795524731294101,0.0,1.3801908113796733,0.17252385142245916,0.0,2.242810068491969
90744,2016,3,3,22,22,0,True,7,1,0,14,0,0,6,10,2,0,0,0,4,57432.0,3.8306170775874073,0.0,1.2188327065050844,0.17411895807215488,0.0,2.4376654130101687
90744,2017,2,2,22,16,6,True,9,0,0,13,0,0,6,7,3,0,0,0,0,56779.0,3.8746719737931277,1.0567287201253983,1.5850930801880976,0.0,0.0,2.28957889360503
90744,2018,2,2,23,16,7,True,8,0,0,15,0,0,6,10,0,0,0,0,0,57206.0,4.020557284200958,1.2236478691046395,1.3984547075481593,0.0,0.0,2.6221025766527988
90744,2019,2,2,26,18,8,True,11,0,0,15,0,0,7,11,0,0,0,0,0,56880.0,4.571026722925457,1.4064697609001406,1.9338959212376934,0.0,0.0,2.6371308016877637
90744,2020,2,2,25,20,5,True,11,0,0,14,0,0,5,7,0,0,0,0,8,56450.0,4.428697962798937,0.8857395925597875,1.9486271036315321,0.0,0.0,2.4800708591674048
90744,2021,2,2,27,25,2,True,13,0,0,14,0,0,5,13,0,0,0,0,7,57030.0,4.734350341925302,0.3506926179203928,2.279502016482553,0.0,0.0,2.4548483254427493
90744,2022,2,2,25,20,5,True,12,0,0,13,0,0,4,12,0,0,0,0,4,54277.0,4.606002542513403,0.9212005085026806,2.2108812204064336,0.0,0.0,2.3951213221069696
90744,2023,2,2,28,25,3,True,14,0,0,14,0,0,3,14,3,0,0,0,5,53678.0,5.216289727635158,0.5588881851037669,2.608144863817579,0.0,0.0,2.608144863817579
90745,2012,3,3,31,31,0,True,8,1,0,22,0,0,6,11,7,0,0,0,7,58090.0,5.3365467378206235,0.0,1.3771733516956448,0.1721466689619556,0.0,3.7872267171630227
90745,2013,3,3,28,28,0,True,8,1,0,19,0,0,5,12,5,0,0,1,5,58162.0,4.8141398163749525,0.0,1.3754685189642721,0.17193356487053402,0.0,3.2667377325401468
90745,2014,3,3,33,33,0,True,9,2,0,22,0,0,4,18,6,0,0,1,4,57727.0,5.716562440452475,0.0,1.559062483759766,0.3464583297243924,0.0,3.8110416269683163
90745,2015,3,3,37,37,0,True,9,2,0,26,0,0,10,15,5,0,0,1,6,58186.0,6.358917952772145,0.0,1.5467638263499812,0.34372529474444025,0.0,4.468428831677723
90745,2016,3,3,36,36,0,True,10,1,0,25,0,0,10,15,6,0,0,0,5,57785.0,6.229990481958986,0.0,1.7305529116552738,0.17305529116552737,0.0,4.326382279138184
90745,2017,2,2,29,28,1,True,10,0,0,19,0,0,7,12,5,0,0,0,4,57219.0,5.068246561456859,0.17476712280885717,1.747671228088572,0.0,0.0,3.3205753333682866
90745,2018,2,2,30,28,2,True,8,0,0,22,0,0,6,12,5,0,0,0,5,56821.0,5.2797381249890005,0.35198254166593335,1.4079301666637334,0.0,0.0,3.871807958325267
90745,2019,2,2,30,29,1,True,8,0,0,22,0,0,6,13,5,0,0,0,5,56930.0,5.269629369401018,0.1756543123133673,1.4052344985069385,0.0,0.0,3.8643948708940807
90745,2020,2,2,29,27,2,True,9,0,0,20,0,0,7,13,3,0,0,0,4,55567.0,5.218924901470297,0.3599258552738136,1.619666348732161,0.0,0.0,3.599258552738136
90745,2021,2,2,29,24,5,True,10,0,0,19,0,0,6,13,0,0,0,0,5,58327.0,4.971968385138958,0.8572359284722342,1.7144718569444684,0.0,0.0,3.2574965281944896
90745,2022,2,2,36,32,4,True,12,0,0,24,0,0,4,17,6,0,0,0,5,58735.0,6.129224482846684,0.6810249425385204,2.0430748276155613,0.0,0.0,4.0861496552311225
90745,2023,3,3,43,40,3,True,12,4,0,27,0,0,8,19,7,0,0,0,6,57952.0,7.419933738266151,0.5176697956929873,2.0706791827719493,0.6902263942573165,0.0,4.659028161236885
90746,2012,2,2,20,20,0,True,11,0,0,9,0,0,6,6,2,0,0,1,5,25861.0,7.7336529909902945,0.0,4.253509145044662,0.0,0.0,3.480143845945632
90746,2013,3,3,25,25,0,True,13,2,0,10,0,1,6,8,4,0,0,1,5,26276.0,9.5143857512559,0.0,4.9474805906530674,0.7611508601004718,0.0,3.8057543005023593
90746,2014,3,3,25,25,0,True,12,2,0,11,0,1,4,7,5,0,0,1,7,26738.0,9.349988780013463,0.0,4.487994614406463,0.747999102401077,0.0,4.113995063205924
90746,2015,3,3,28,28,0,True,13,1,0,14,0,1,2,8,10,0,0,2,5,26523.0,10.556875164951176,0.0,4.901406326584474,0.37703125589111336,0.0,5.278437582475588
90746,2016,3,3,33,33,0,True,17,4,0,12,0,1,5,10,8,0,0,2,7,26584.0,12.413481793560036,0.0,6.3948239542582,1.504664459825459,0.0,4.513993379476377
90746,2017,3,3,32,20,12,True,16,4,0,12,0,0,3,7,3,0,0,3,4,26852.0,11.917175629375839,4.468940861015939,5.958587814687919,1.4896469536719799,0.0,4.468940861015939
90746,2018,3,3,30,22,8,True,15,3,0,12,0,0,3,10,3,0,0,3,3,26996.0,11.112757445547489,2.96340198547933,5.5563787227737444,1.1112757445547488,0.0,4.445102978218995
90746,2019,3,3,34,27,7,True,14,4,0,16,0,0,5,11,4,0,0,4,3,27075.0,12.557710064635273,2.5854108956602033,5.170821791320407,1.4773776546629733,0.0,5.909510618651893
90746,2020,3,3,34,27,7,True,14,5,0,15,0,0,0,8,11,0,0,3,5,27458.0,12.382547891324933,2.54934809527278,5.09869619054556,1.820962925194843,0.0,5.4628887755845295
90746,2021,3,3,35,31,4,True,14,5,0,16,0,0,8,13,7,0,0,0,3,28067.0,12.47016068692771,1.4251612213631666,4.988064274771084,1.7814515267039583,0.0,5.700644885452666
90746,2022,3,3,35,23,12,True,13,4,0,18,0,0,6,4,4,0,0,0,9,27643.0,12.661433274246644,4.341062836884563,4.702818073291611,1.4470209456281882,0.0,6.511594255326846
90746,2023,3,3,33,22,11,True,12,4,0,17,0,0,4,3,6,0,0,0,9,27465.0,12.015292190060075,4.005097396686692,4.369197160021846,1.4563990533406153,0.0,6.189695976697615
90747,2012,1,1,2,2,0,True,0,0,0,2,0,0,1,0,0,0,0,0,1,,,,,,,
90747,2013,2,2,2,2,0,True,1,0,0,1,0,0,1,0,0,0,0,0,1,,,,,,,
90747,2014,2,2,2,2,0,True,1,0,0,1,0,0,2,0,0,0,0,0,0,,,,,,,
90747,2015,1,1,1,1,0,True,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,
90747,2016,1,1,1,1,0,True,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,
90749,2012,1,1,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
90749,2013,1,1,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
90749,2014,1,1,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
90749,2015,1,1,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
90749,2016,1,1,1,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
90755,2012,3,3,10,10,0,True,3,2,0,5,0,0,3,4,1,0,0,0,2,10994.0,9.095870474804439,0.0,2.7287611424413316,1.8191740949608879,0.0,4.5479352374022195
90755,2013,3,3,8,8,0,True,1,2,0,5,0,0,0,3,3,0,0,1,1,11260.0,7.104795737122557,0.0,0.8880994671403196,1.7761989342806392,0.0,4.440497335701599
90755,2014,3,3,11,11,0,True,2,4,0,5,0,0,0,5,3,0,0,2,1,11400.0,9.649122807017545,0.0,1.7543859649122806,3.508771929824561,0.0,4.385964912280702
90755,2015,3,3,14,14,0,True,2,4,0,8,0,0,1,6,3,0,0,2,2,11440.0,12.237762237762238,0.0,1.7482517482517483,3.4965034965034967,0.0,6.993006993006993
90755,2016,3,3,13,13,0,True,1,5,0,7,0,1,2,5,3,0,0,1,1,11491.0,11.313201636063004,0.0,0.8702462796971543,4.351231398485772,0.0,6.09172395788008
90755,2017,3,3,16,4,12,True,3,5,0,8,0,0,0,4,0,0,0,0,0,11581.0,13.815732665572922,10.361799499179691,2.5904498747949227,4.317416457991538,0.0,6.907866332786461
90755,2018,3,3,17,4,13,True,3,5,0,9,0,0,0,4,0,0,0,0,0,11555.0,14.712245781047166,11.250540891389008,2.596278667243617,4.327131112072696,0.0,7.788836001730853
90755,2019,3,3,16,9,7,True,3,4,0,9,0,0,0,6,3,0,0,0,0,11545.0,13.858813339107838,6.06323083585968,2.5985275010827196,3.4647033347769596,0.0,7.79558250324816
90755,2020,3,3,19,17,2,True,4,4,0,11,0,0,0,10,4,0,0,0,3,11458.0,16.582300576016756,1.7455053237912377,3.4910106475824754,3.4910106475824754,0.0,9.600279280851806
90755,2021,3,3,20,20,0,True,3,7,0,10,0,0,3,14,3,0,0,0,0,11813.0,16.930500296283753,0.0,2.5395750444425635,5.925675103699314,0.0,8.465250148141877
90755,2022,3,3,19,9,10,True,4,5,0,10,0,0,0,3,3,0,0,0,3,11764.0,16.150969058143488,8.500510030601836,3.4002040122407347,4.250255015300918,0.0,8.500510030601836
90755,2023,3,3,20,13,7,True,4,5,0,11,0,0,3,6,4,0,0,0,0,11654.0,17.16148961729878,6.0065213660545735,3.4322979234597564,4.290372404324695,0.0,9.43881928951433
90802,2012,3,3,83,83,0,True,14,2,0,67,0,6,17,20,19,0,0,11,10,39017.0,21.27277853243458,0.0,3.5881795114949893,0.5125970730707128,0.0,17.17200194786888
90802,2013,3,3,77,77,0,True,14,2,0,61,0,5,17,12,19,0,0,14,10,39297.0,19.59437107158307,0.0,3.5626129221060134,0.5089447031580019,0.0,15.522813446319057
90802,2014,3,3,91,91,0,True,15,2,0,74,0,6,19,23,21,0,0,13,9,38816.0,23.443940643033798,0.0,3.864385820280297,0.5152514427040396,0.0,19.064303380049466
90802,2015,3,3,96,96,0,True,18,2,0,76,0,6,25,18,23,0,0,13,11,39155.0,24.51794151449368,0.0,4.597114033967565,0.5107904482186183,0.0,19.410037032307496
90802,2016,3,3,102,102,0,True,20,2,0,80,0,5,20,23,22,0,0,18,14,39873.0,25.58122037468964,0.0,5.015925563664636,0.5015925563664635,0.0,20.063702254658544
90802,2017,2,2,99,97,2,True,18,0,0,81,0,6,20,22,20,0,0,18,11,40226.0,24.610948142992093,0.4971908715755978,4.474717844180381,0.0,0.0,20.136230298811714
90802,2018,2,2,107,105,2,True,22,0,0,85,0,3,16,27,22,0,0,22,15,39453.0,27.1208780067422,0.506932299191443,5.5762552911058725,0.0,0.0,21.544622715636326
90802,2019,3,3,108,105,3,True,21,3,0,84,0,4,23,24,20,0,0,19,15,38962.0,27.719316256865664,0.7699810071351573,5.389867049946101,0.7699810071351573,0.0,21.559468199784405
90802,2020,2,2,101,101,0,True,23,0,0,78,0,3,23,19,22,0,0,18,16,39165.0,25.788331418358226,0.0,5.872590322992467,0.0,0.0,19.915741095365757
90802,2021,2,2,107,105,2,True,24,0,0,83,0,3,22,24,28,0,0,5,23,39036.0,27.410595347884,0.5123475765959626,6.148170919151552,0.0,0.0,21.26242442873245
90802,2022,3,3,113,112,1,True,26,4,0,83,0,3,30,18,26,0,0,15,20,40012.0,28.241527541737476,0.24992502249325202,6.4980505848245524,0.9997000899730081,0.0,20.743776866939918
90802,2023,3,3,113,108,5,True,25,5,0,83,0,3,30,21,25,0,0,14,15,39859.0,28.34993351564264,1.254421836975338,6.27210918487669,1.254421836975338,0.0,20.82340249379061
90803,2012,3,3,94,94,0,True,17,5,0,72,0,1,29,14,24,0,0,17,9,30855.0,30.46507859342084,0.0,5.509641873278237,1.6204829039053639,0.0,23.334953816237242
90803,2013,3,3,100,100,0,True,19,6,0,75,0,2,25,19,29,0,0,15,10,30563.0,32.719301115728165,0.0,6.216667211988352,1.96315806694369,0.0,24.539475836796125
90803,2014,3,3,102,102,0,True,18,7,0,77,0,4,28,15,29,0,0,16,10,30805.0,33.111507872098684,0.0,5.843207271546826,2.2723583833793213,0.0,24.995942217172537
90803,2015,3,3,109,109,0,True,20,8,0,81,0,2,28,18,27,0,0,20,14,31709.0,34.375098552461445,0.0,6.307357532561734,2.522943013024693,0.0,25.54479800687502
90803,2016,3,3,108,108,0,True,19,11,0,78,0,2,32,16,30,0,0,18,10,31680.0,34.090909090909086,0.0,5.997474747474747,3.4722222222222223,0.0,24.621212121212118
90803,2017,3,3,111,101,10,True,23,13,0,75,0,0,28,15,35,0,0,14,9,32116.0,34.562211981566826,3.113712791132146,7.161539419603936,4.04782662847179,0.0,23.352845933491093
90803,2018,3,3,114,108,6,True,23,16,0,75,0,0,31,24,33,0,0,13,7,32389.0,35.19713482972614,1.8524807805119021,7.101176325295625,4.939948748031739,0.0,23.156009756398777
90803,2019,3,3,116,112,4,True,23,18,0,75,0,0,31,27,30,0,0,16,8,32126.0,36.10782543734047,1.2450974288738095,7.159310216024404,5.602938429932142,0.0,23.345576791383927
90803,2020,3,3,112,103,9,True,21,14,0,77,0,0,21,15,35,0,0,12,20,32241.0,34.73837660122205,2.791476691169629,6.513445612729133,4.342297075152756,0.0,23.882633913340158
90803,2021,3,3,108,107,1,True,19,17,0,72,0,0,33,19,27,0,0,11,17,32631.0,33.097361404799116,0.3064570500444363,5.822683950844288,5.209769850755417,0.0,22.064907603199412
90803,2022,3,3,118,114,4,True,25,14,0,79,0,3,24,20,33,0,0,13,21,31659.0,37.27218168609242,1.2634637859692348,7.896648662307716,4.422123250892321,0.0,24.953409772892385
90803,2023,3,3,122,117,5,True,23,18,0,81,0,0,25,25,35,0,0,12,20,31804.0,38.35995472267639,1.5721292919129668,7.231794742799648,5.659665450886681,0.0,25.468494528990064
90804,2012,3,3,45,45,0,True,14,1,0,30,0,0,8,24,7,0,0,0,6,41094.0,10.950503723171265,0.0,3.4068233805421713,0.2433445271815837,0.0,7.300335815447511
90804,2013,3,3,44,44,0,True,12,1,0,31,0,0,8,20,6,0,0,0,10,40472.0,10.871713777426368,0.0,2.9650128483890095,0.2470844040324175,0.0,7.6596165250049415
90804,2014,3,3,50,50,0,True,12,2,0,36,0,0,10,24,5,0,0,1,10,40679.0,12.291354261412522,0.0,2.9499250227390053,0.4916541704565009,0.0,8.849775068217015
90804,2015,3,3,54,54,0,True,14,3,0,37,0,0,11,24,8,0,0,0,11,41007.0,13.16848342965835,0.0,3.414051259541054,0.7315824127587973,0.0,9.0228497573585
90804,2016,3,3,52,52,0,True,14,4,0,34,0,0,10,23,9,0,0,0,10,40751.0,12.760423057102894,0.0,3.435498515373856,0.9815710043925303,0.0,8.343353537336506
90804,2017,3,3,50,38,12,True,13,7,0,30,0,0,11,16,0,0,0,0,11,40225.0,12.43008079552517,2.9832193909260414,3.2318210068365443,1.740211311373524,0.0,7.458048477315103
90804,2018,3,3,51,44,7,True,12,8,0,31,0,0,9,22,3,0,0,0,10,39344.0,12.96258641724278,1.7791785278568524,3.05002033346889,2.03334688897926,0.0,7.879219194794632
90804,2019,3,3,49,39,10,True,13,8,0,28,0,0,7,21,5,0,0,0,6,39239.0,12.487576135987155,2.5484849257116644,3.3130304034251634,2.0387879405693314,0.0,7.13575779199266
90804,2020,3,3,51,44,7,True,13,6,0,32,0,0,9,18,10,0,0,0,7,38151.0,13.367932688527167,1.8348142905821603,3.4075122539382976,1.5726979633561375,0.0,8.387722471232733
90804,2021,3,3,50,45,5,True,12,5,0,33,0,0,9,24,7,0,0,0,5,37953.0,13.174189128659131,1.3174189128659133,3.1618053908781913,1.3174189128659133,0.0,8.694964824915028
90804,2022,3,3,53,45,8,True,14,5,0,34,0,0,16,17,6,0,0,0,6,37299.0,14.209496233142978,2.1448296200970534,3.7534518351698436,1.3405185125606585,0.0,9.115525885412477
90804,2023,3,3,50,45,5,True,14,3,0,33,0,0,14,17,6,0,0,0,8,38306.0,13.052785464418106,1.3052785464418108,3.65477993003707,0.7831671278650864,0.0,8.61483840651595
90805,2012,3,3,25,25,0,True,5,2,0,18,0,0,1,16,4,0,0,0,4,93117.0,2.6847943984449674,0.0,0.5369588796889935,0.21478355187559736,0.0,1.9330519668803763
90805,2013,3,3,19,19,0,True,2,2,0,15,0,0,0,10,4,0,0,0,5,92991.0,2.0432084825413215,0.0,0.21507457710961275,0.21507457710961275,0.0,1.6130593283220958
90805,2014,3,3,21,21,0,True,3,1,0,17,0,0,2,9,4,0,0,0,6,94561.0,2.2207886972430497,0.0,0.3172555281775785,0.1057518427258595,0.0,1.7977813263396114
90805,2015,3,3,20,20,0,True,4,1,0,15,0,0,5,8,3,0,0,0,4,95127.0,2.102452510853911,0.0,0.4204905021707822,0.10512262554269555,0.0,1.5768393831404335
90805,2016,3,3,20,20,0,True,3,1,0,16,0,0,4,6,3,0,0,0,7,95808.0,2.0875083500334,0.0,0.31312625250500997,0.10437541750167001,0.0,1.6700066800267201
90805,2017,3,3,21,16,5,True,4,3,0,14,0,0,4,8,0,0,0,0,4,96069.0,2.1859288636292664,0.5204592532450635,0.41636740259605076,0.31227555194703804,0.0,1.4572859090861776
90805,2018,2,2,20,14,6,True,5,0,0,15,0,0,0,10,0,0,0,0,4,96708.0,2.0680812342308803,0.6204243702692642,0.5170203085577201,0.0,0.0,1.5510609256731605
90805,2019,2,2,26,23,3,True,5,0,0,21,0,0,3,16,0,0,0,0,4,95995.0,2.708474399708318,0.31251627688942135,0.5208604614823689,0.0,0.0,2.187613938225949
90805,2020,2,2,26,24,2,True,5,0,0,21,0,0,4,16,0,0,0,0,4,95094.0,2.7341367489010873,0.2103182114539298,0.5257955286348245,0.0,0.0,2.208341220266263
90805,2021,3,3,37,35,2,True,10,4,0,23,0,0,0,25,0,0,0,0,10,96840.0,3.8207352333746383,0.20652622883106156,1.0326311441553078,0.4130524576621231,0.0,2.375051631557208
90805,2022,3,3,38,36,2,True,11,4,0,23,0,0,3,22,0,0,0,0,11,96515.0,3.9372118323576646,0.2072216753872455,1.1397192146298503,0.414443350774491,0.0,2.383049266953323
90805,2023,3,3,38,32,6,True,13,3,0,22,0,0,3,19,3,0,0,0,7,94631.0,4.015597425790703,0.6340416988090583,1.3737570140862931,0.3170208494045291,0.0,2.3248195622998806
90806,2012,2,2,19,19,0,True,7,0,0,12,0,0,2,11,2,0,0,0,4,42873.0,4.431693606698855,0.0,1.6327292235206305,0.0,0.0,2.7989643831782245
90806,2013,2,2,21,21,0,True,9,0,0,12,0,0,2,13,1,0,0,0,5,43176.0,4.863813229571985,0.0,2.0844913841022787,0.0,0.0,2.7793218454697053
90806,2014,2,2,21,21,0,True,6,0,0,15,0,0,2,13,2,0,0,0,4,43140.0,4.867872044506259,0.0,1.3908205841446455,0.0,0.0,3.477051460361613
90806,2015,2,2,21,21,0,True,5,0,0,16,0,0,4,9,2,0,0,0,6,42498.0,4.941409007482704,0.0,1.1765259541625488,0.0,0.0,3.764883053320156
90806,2016,2,2,23,23,0,True,5,0,0,18,0,0,3,13,3,0,0,0,4,42312.0,5.435810172055208,0.0,1.1816978634902628,0.0,0.0,4.254112308564946
90806,2017,2,2,28,21,7,True,6,0,0,22,0,0,3,14,0,0,0,0,4,42587.0,6.5747763401977135,1.6436940850494284,1.4088806443280815,0.0,0.0,5.165895695869631
90806,2018,2,2,28,24,4,True,8,0,0,20,0,0,6,11,0,0,0,0,7,42817.0,6.539458626246584,0.9342083751780834,1.8684167503561668,0.0,0.0,4.671041875890417
90806,2019,2,2,30,24,6,True,7,0,0,23,0,0,4,12,0,0,0,0,8,41990.0,7.14455822814956,1.4289116456299118,1.6670635865682304,0.0,0.0,5.477494641581329
90806,2020,2,2,23,19,4,True,5,0,0,18,0,0,5,8,3,0,0,0,3,41280.0,5.571705426356589,0.9689922480620154,1.2112403100775193,0.0,0.0,4.3604651162790695
90806,2021,2,2,20,12,8,True,7,0,0,13,0,0,3,5,0,0,0,0,4,41571.0,4.811046161987925,1.9244184647951696,1.6838661566957736,0.0,0.0,3.127180005292151
90806,2022,2,2,21,11,10,True,6,0,0,15,0,0,0,7,0,0,0,0,4,40688.0,5.161226897365316,2.457727093983484,1.4746362563900905,0.0,0.0,3.686590640975226
90806,2023,2,2,25,18,7,True,8,0,0,17,0,0,0,10,0,0,0,0,8,39972.0,6.254378064645252,1.7512258581006703,2.0014009806864808,0.0,0.0,4.252977083958771
90807,2012,3,3,39,39,0,True,11,3,0,25,0,0,11,8,7,0,0,3,10,32176.0,12.120835405271011,0.0,3.418697165589259,0.9323719542516161,0.0,7.769766285430134
90807,2013,3,3,39,39,0,True,10,4,0,25,0,0,12,9,7,0,0,3,8,32645.0,11.946699341399908,0.0,3.0632562413845914,1.2253024965538366,0.0,7.658140603461479
90807,2014,3,3,48,48,0,True,12,3,0,33,0,0,10,18,10,0,0,3,7,33726.0,14.232342999466287,0.0,3.5580857498665717,0.8895214374666429,0.0,9.784735812133071
